DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,AVG_PRICE_PER_UNIT,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2019-01-04,248,248428,250750,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-04-03,249,249212,251102,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-10-03,249,249383,251305,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-11,250,250066,251752,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-01-27,250,250066,251753,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-12-29,250,250139,252067,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-02-02,250,250139,252068,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-09-01,250,250198,252293,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-03-09,250,250339,252850,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-02-19,250,250362,252943,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-24,253,253271,253938,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-07-29,256,256002,255120,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-08-02,257,257069,256150,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-12-24,257,257155,256696,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-06-14,257,257160,256728,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-03-19,257,257187,256888,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-04-10,257,257187,256889,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-06-05,257,257228,257138,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-07-18,257,257248,257251,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-01-07,259,259015,257513,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-11,259,259039,257650,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-09-30,259,259040,257658,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-10-13,259,259051,257736,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-01-17,259,259219,258866,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-04-20,259,259219,258869,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-01-16,261,261031,259843,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-09-30,261,261138,260315,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-14,261,261138,260316,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-05-24,261,261204,260578,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-02,261,261222,260650,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-02-28,261,261293,260943,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-07-04,261,261318,261042,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-12-14,262,262103,261906,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-14,262,262133,262066,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-04-11,262,262133,262070,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-04-29,262,262142,262121,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-10-20,262,262215,262523,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-12-29,262,262230,262603,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-06-29,269,269136,265860,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-04-20,269,269181,266137,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-07-29,269,269217,266354,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-04-11,270,270011,266669,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-11-13,270,270020,266724,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-29,270,270071,267093,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-10-20,270,270077,267135,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-01-25,270,270101,267296,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-02-26,270,270128,267473,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-06-09,270,270158,267674,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-01-22,270,270164,267711,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-01-25,270,270189,267897,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-03-07,270,270191,267909,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-05-04,270,270191,267911,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-03-15,270,270217,268069,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2019-06-23,270,270238,268198,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-07-27,271,271009,268281,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2018-10-07,271,271081,268679,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-04-15,271,271081,268682,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-11-05,271,271127,268955,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-07-20,271,271201,269410,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Budget
2018-09-05,272,272237,269977,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-02-13,272,272238,269980,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Budget
2019-05-16,3,3055,1327,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-17,15,15087,13297,4,Dorito Corn Chp     Supreme 380g,1,3.25,3.25,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-14,30,30083,26988,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-19,40,40133,36730,60,Kettle Tortilla ChpsFeta&Garlic 150g,4,18.4,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-20,58,58130,53387,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-20,60,60004,56154,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,5,23.0,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-18,107,107137,109131,4,Dorito Corn Chp     Supreme 380g,1,3.25,3.25,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-14,107,107153,109219,4,Dorito Corn Chp     Supreme 380g,1,3.25,3.25,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-15,116,116042,119364,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-17,123,123046,126314,60,Kettle Tortilla ChpsFeta&Garlic 150g,4,18.4,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-14,130,130299,134910,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-17,155,155087,155565,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-15,181,181014,182612,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,5,23.0,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-19,181,181198,183391,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-18,184,184161,187293,4,Dorito Corn Chp     Supreme 380g,1,3.25,3.25,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-14,201,201251,201032,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-20,202,202227,202011,4,Dorito Corn Chp     Supreme 380g,2,6.5,3.25,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-05-19,210,210114,209421,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-18,212,212146,211291,4,Dorito Corn Chp     Supreme 380g,5,16.25,3.25,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-18,222,222080,221948,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-20,235,235088,237998,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-20,261,261093,260118,60,Kettle Tortilla ChpsFeta&Garlic 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-09,3,3055,1326,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-10-16,3,3347,2558,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-06-04,4,4003,2653,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-02,4,4087,3046,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-10,4,4124,3220,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-11-19,4,4221,3657,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-04,5,5121,5069,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-10,5,5144,5224,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-12-23,5,5168,5365,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-01-25,5,5168,5368,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-03-10,5,5187,5495,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-19,6,6147,5938,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-11-08,7,7091,6654,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-30,7,7234,7256,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-07-19,8,8361,8323,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-11,9,9400,8901,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-24,10,10012,9102,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-07-11,10,10093,9595,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-07-14,10,10093,9596,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-02-23,10,10230,10384,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-09-01,12,12274,10939,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-11,13,13121,11855,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-12-10,13,13161,12108,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-23,13,13178,12233,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-10-18,13,13242,12641,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-25,16,16227,14358,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-26,17,17256,14985,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-21,18,18065,15257,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,1,4.6,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-12,19,19082,16080,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-11,19,19233,16557,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-08,19,19237,16568,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-02-21,21,21185,17813,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-06-16,21,21185,17814,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-11-01,21,21290,17975,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-23,21,21322,18024,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-09,21,21366,18104,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-12-14,23,23035,18958,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-14,23,23215,20016,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-06-30,24,24094,20796,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-02,26,26082,22606,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-19,26,26087,22639,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-22,26,26189,23108,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-06-30,26,26189,23113,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-11-01,26,26302,23592,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-31,26,26359,23822,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-11-02,27,27185,24223,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-10-26,28,28083,25012,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-09-27,29,29191,26210,4,Dorito Corn Chp     Supreme 380g,1,6.5,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-06-15,30,30001,26505,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-09-20,30,30134,27303,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-07-19,30,30207,27782,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-03,30,30236,27970,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-06-03,32,32010,28037,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-12,32,32055,28323,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-09-11,32,32119,28735,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-11-12,32,32125,28766,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-08,33,33090,30001,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-03,33,33145,30384,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-10,33,33146,30396,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-12-20,36,36028,32145,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-28,36,36117,32484,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-16,36,36117,32485,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-02-17,36,36193,32748,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-06-12,36,36204,32799,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-04-16,36,36219,32854,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-17,36,36303,33196,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-11,37,37340,33942,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-09-11,39,39085,35142,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-07,39,39135,35443,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-01,39,39135,35451,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-28,39,39175,35699,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-09-17,39,39219,35970,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-08-25,40,40018,36189,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-26,40,40025,36217,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-10-10,40,40051,36352,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-28,40,40099,36572,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-04-01,40,40141,36770,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-11-21,40,40167,36879,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-12-01,40,40217,37102,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-24,40,40256,37269,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-04-26,40,40256,37271,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-01,40,40331,37629,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-11-11,40,40344,37701,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2018-11-16,43,43030,38783,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-14,43,43047,38902,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-13,43,43166,39750,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-12-10,45,45107,41019,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-10-26,47,47333,42796,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-11-02,47,47363,42849,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-03-23,47,47363,42851,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-05-10,48,48054,43375,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-31,48,48117,43781,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-03-08,48,48129,43848,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-09-02,48,48164,44069,4,Dorito Corn Chp     Supreme 380g,2,13.0,6.5,380.0,Dorito,OLDER FAMILIES,Mainstream
2019-05-13,48,48164,44075,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2018-08-29,48,48166,44088,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
2019-01-21,48,48176,44161,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,4.6,150.0,Kettle,OLDER FAMILIES,Mainstream
